LSOA2011,AvPTAI2015,PTAL,PTAIHigh,PTAILow
E01003037,13.99050,3.00000,18.24100,9.79803
E01003038,20.89840,5.00000,28.06580,15.51420
E01003039,27.00050,6a,36.16580,18.92090
E01003040,20.52030,5.00000,28.61390,12.81260
E01003041,31.31750,6a,38.70960,24.87680
E01003042,19.72730,4.00000,25.69400,13.78360
E01003043,30.59430,6a,40.50800,21.38650
E01003044,13.56420,3.00000,18.01340,8.67937
E01003045,19.15270,4.00000,43.68240,9.34784
E01003046,11.94500,3.00000,16.58500,9.82464
E01003047,45.90360,6b,60.52320,34.55250
E01003048,18.20330,4.00000,31.39330,12.03390
E01003049,29.27480,6a,39.41700,13.27730
E01003050,39.90080,6a,52.10020,32.94790
E01003051,22.26590,5.00000,42.41080,9.09718
E01003052,24.62140,5.00000,42.68790,9.57715
E01003053,30.84910,6a,47.35180,18.81860
E01003054,28.89880,6a,34.09190,23.78350
E01003055,37.58700,6a,52.12720,18.25700
E01003056,22.92670,5.00000,31.22340,14.35730
E01003057,24.63670,5.00000,29.33620,15.94000
E01003058,21.97890,5.00000,32.96730,15.34640
E01003059,23.07690,5.00000,36.10040,9.62168
E01003060,35.42030,6a,46.06340,23.50250
E01003061,38.11370,6a,47.66710,15.93840
E01003062,21.55180,5.00000,31.48050,14.03520
E01003063,11.85550,3.00000,25.42550,0.00000
E01003064,5.58747,2.00000,9.65661,3.08733
E01003065,6.48521,2.00000,15.43640,2.10817
E01003066,14.94350,3.00000,27.79920,0.00000
E01003067,9.70269,2.00000,12.75480,2.37377
E01003068,8.45872,2.00000,14.11100,2.64000
E01003069,8.78200,2.00000,14.17910,3.67430
E01003070,9.30892,2.00000,13.83830,0.00000
E01003071,19.41280,4.00000,22.54820,14.71860
E01003072,16.37810,4.00000,27.11520,7.71918
E01003073,12.01440,3.00000,19.40980,7.17317
E01003074,16.47480,4.00000,34.97390,4.23756
E01003075,15.81500,4.00000,23.46060,8.35003
E01003076,16.78400,4.00000,41.04060,5.52139
E01003077,13.71500,3.00000,15.41870,12.42990
E01003078,14.72640,3.00000,23.04510,7.52489
E01003079,14.58220,3.00000,30.82540,2.94585
E01003080,13.50650,3.00000,28.68210,3.59810
E01003081,18.56320,4.00000,23.63350,8.55304
E01003082,15.71300,4.00000,21.60690,7.61296
E01003083,9.22927,2.00000,18.02910,3.52992
E01003084,18.31970,4.00000,23.74810,13.40250
E01003085,9.49352,2.00000,17.09580,3.16745
E01003086,9.36021,2.00000,16.24130,4.22485
E01003087,8.64523,2.00000,15.60350,4.51337
E01003088,22.28130,5.00000,26.31730,16.95950
E01003089,12.03190,3.00000,20.57590,8.90571
E01003090,27.29190,6a,38.76550,22.49590
E01003091,11.20540,3.00000,14.64070,7.02008
E01003092,14.33510,3.00000,23.86780,6.36960
E01003093,29.41330,6a,34.43920,24.35250
E01003094,25.52640,6a,30.91060,20.94960
E01003095,20.33820,5.00000,24.70030,14.89330
E01003096,23.93230,5.00000,45.94720,8.64045
E01003097,19.15630,4.00000,31.50660,8.13734
E01003098,20.36370,5.00000,30.83900,11.89180
E01003099,36.33350,6a,59.00940,13.57700
E01003100,29.48470,6a,36.82150,24.70350
E01003101,43.76000,6b,51.67750,28.50410
E01003102,48.97860,6b,62.81550,28.90380
E01003104,33.18210,6a,41.68280,17.39770
E01003105,34.26600,6a,39.85670,28.91650
E01003106,24.55180,5.00000,34.70340,13.36840
E01003107,40.23440,6b,47.92660,26.04810
E01003108,34.50300,6a,51.01000,9.18884
E01003109,40.52330,6b,59.85800,25.85980
E01003110,35.84310,6a,58.13220,24.07850
E01003111,10.71180,3.00000,17.70270,7.34163
E01003112,19.23490,4.00000,34.10130,4.90294
E01003113,23.44740,5.00000,32.49920,15.15400
E01003114,23.22930,5.00000,40.70060,13.04430
E01003115,23.83080,5.00000,31.50680,11.99040
E01003116,10.75790,3.00000,26.93260,1.51109
E01003117,25.37020,6a,37.81040,20.94330
E01003118,24.29630,5.00000,39.27490,5.56717
E01003119,25.19200,6a,36.76750,10.00210
E01003120,32.40490,6a,40.33770,26.52540
E01003121,15.03960,4.00000,18.90870,10.60580
E01003122,11.18620,3.00000,32.46070,6.62960
E01003123,20.22830,5.00000,28.43690,17.57400
E01003124,25.42050,6a,29.54030,16.41060
E01003125,22.08570,5.00000,30.47070,12.87310
E01003126,31.36180,6a,40.33110,24.03900
E01003127,29.99840,6a,40.32000,24.10170
E01003128,25.17330,6a,39.78070,17.61940
E01003129,22.01090,5.00000,33.80620,12.96360
E01003130,28.51390,6a,37.59850,20.34050
E01003131,26.05680,6a,33.34750,20.23190
E01003132,7.06321,2.00000,24.09900,1.85881
E01003133,22.90890,5.00000,30.33220,18.96060
E01003134,11.90020,3.00000,23.67820,2.09900
E01003135,23.95840,5.00000,37.84820,6.94475
E01003136,18.47940,4.00000,24.56100,10.19850
E01003137,27.12660,6a,40.68650,15.61170
E01003138,14.12780,3.00000,28.97480,7.78531
E01003139,11.42020,3.00000,12.49250,10.17640
E01003140,10.16480,3.00000,14.93910,0.00000
E01003141,15.49700,4.00000,18.75040,8.44537
E01003142,9.78606,2.00000,13.47620,3.26016
E01003143,8.71718,2.00000,11.64800,0.00000
E01003144,10.20300,3.00000,31.03900,0.00000
E01003145,19.21970,4.00000,27.52340,11.78660
E01003146,11.38700,3.00000,13.31790,9.39365
E01003147,16.20040,4.00000,23.55790,8.51261
E01003148,11.42740,3.00000,24.98360,1.85012
E01003149,5.06236,2.00000,18.05340,2.15287
E01003150,20.87470,5.00000,35.21300,3.20959
E01003151,21.20000,5.00000,27.01420,7.44928
E01003152,9.85664,2.00000,23.50770,3.56446
E01003153,30.50730,6a,37.24170,20.56820
E01003154,3.88860,1b,5.12769,1.74038
E01003155,21.39280,5.00000,38.72940,3.88048
E01003156,6.41393,2.00000,10.67130,3.00533
E01003157,12.31090,3.00000,23.02210,1.96494
E01003158,5.54500,2.00000,18.70790,2.16665
E01003159,8.65718,2.00000,11.40990,5.58418
E01003160,10.58070,3.00000,16.90460,3.14496
E01003161,12.18830,3.00000,16.33760,4.00163
E01003162,16.34140,4.00000,23.55400,11.34900
E01003163,10.72310,3.00000,14.04660,4.10320
E01003164,25.45300,6a,32.74330,7.37262
E01003165,11.26460,3.00000,17.71050,7.52032
E01003166,28.02710,6a,33.07830,16.45540
E01003167,19.82730,4.00000,26.58240,11.13570
E01003168,11.98400,3.00000,22.58860,3.15578
E01003169,20.21960,5.00000,27.47010,9.98658
E01003170,14.59170,3.00000,23.80160,7.63906
E01003171,15.18570,4.00000,22.12020,0.00000
E01003172,9.28574,2.00000,16.12730,6.57422
E01003173,11.12690,3.00000,16.69410,2.00965
E01003174,18.49580,4.00000,27.02970,5.91202
E01003175,5.59811,2.00000,7.53376,0.00000
E01003176,35.65810,6a,43.94390,30.89340
E01003177,21.69080,5.00000,32.24810,9.55031
E01003178,18.28230,4.00000,22.14500,10.96030
E01003179,8.65668,2.00000,16.85760,0.00000
E01003180,8.44229,2.00000,18.54070,6.08376
E01003181,23.17870,5.00000,25.71050,19.31810
E01003182,6.63217,2.00000,13.21530,2.23329
E01003183,22.36910,5.00000,35.58920,11.46130
E01003184,15.43000,4.00000,24.42700,8.29212
E01003185,20.29200,5.00000,21.98370,17.86820
E01003186,20.70040,5.00000,29.56200,8.61468
E01003187,8.36782,2.00000,17.41160,1.82817
E01003188,12.23110,3.00000,15.72020,8.95545
E01003189,6.55551,2.00000,7.15110,6.03322
E01003190,9.62810,2.00000,14.04610,4.66196
E01003191,6.17321,2.00000,11.30630,2.00815
E01003192,3.95064,1b,11.58720,0.00000
E01003193,7.18445,2.00000,13.53350,0.00000
E01003194,11.35500,3.00000,30.41530,1.67710
E01003195,4.84938,1b,9.31508,3.35801
E01003196,8.83732,2.00000,16.05330,4.84995
E01003197,5.55736,2.00000,10.54050,0.00000
E01003198,16.24820,4.00000,19.91930,13.53630
E01003199,17.74250,4.00000,62.72590,0.00000
E01003200,15.43340,4.00000,21.91920,0.00000
E01003201,43.61230,6b,63.28360,21.75890
E01003202,17.54750,4.00000,22.27720,9.42723
E01003203,11.72710,3.00000,17.41050,7.02270
E01003204,12.55300,3.00000,36.18470,2.89512
E01003205,19.85280,4.00000,43.08410,5.61001
E01003206,21.41740,5.00000,47.32860,2.29288
E01003207,31.57610,6a,45.13350,21.85290
E01003209,27.88070,6a,36.05340,15.90490
E01003210,25.72720,6a,39.12320,13.95480
E01003211,19.73890,4.00000,30.97030,12.50840
E01003212,17.58020,4.00000,29.92480,7.66711
E01003213,15.43530,4.00000,20.83320,11.99990
E01003214,18.13050,4.00000,21.86460,15.61960
E01003215,39.71270,6a,45.97040,32.46630
E01003216,14.16140,3.00000,26.23880,5.63257
E01003217,7.84483,2.00000,10.13030,5.35525
E01003218,5.89341,2.00000,7.45417,2.57461
E01003219,3.79319,1b,11.06210,0.00000
E01003220,8.75270,2.00000,10.69660,6.43835
E01003221,15.57510,4.00000,27.98990,5.04049
E01003222,6.46738,2.00000,9.79110,4.40834
E01003223,12.32050,3.00000,20.25550,0.00000
E01003224,8.66499,2.00000,10.91740,7.17824
E01003225,7.02174,2.00000,10.56510,2.15921
E01003226,19.14100,4.00000,23.40880,9.49619
E01003227,15.23860,4.00000,20.25590,5.81437
E01003228,15.06800,4.00000,21.32370,3.49197
E01003229,9.09471,2.00000,17.87240,0.00000
E01003230,8.57196,2.00000,18.60990,3.71884
E01003231,12.71980,3.00000,18.19560,8.99889
E01003232,15.26760,4.00000,22.19980,9.06896
E01003233,11.17330,3.00000,13.73190,9.58153
E01003235,4.16014,1b,7.27178,0.00000
E01003236,17.18280,4.00000,21.85920,12.38670
E01003237,10.62930,3.00000,17.63870,3.35682
E01003238,9.70003,2.00000,15.02880,6.07981
E01003239,5.44186,2.00000,8.29986,1.58603
E01003240,7.72376,2.00000,12.93590,5.40453
E01003241,10.51840,3.00000,14.54720,4.96384
E01003243,7.80167,2.00000,10.58860,0.00000
E01003244,4.91866,1b,6.54149,2.56443
E01003245,13.31310,3.00000,18.25030,0.00000
E01003246,6.99427,2.00000,17.63580,0.00000
E01003247,10.23190,3.00000,17.90450,1.72914
E01003248,6.35092,2.00000,14.18880,0.00000
E01003249,2.83914,1b,4.71981,2.22490
E01003250,8.58491,2.00000,17.21070,2.29900
E01003251,9.42057,2.00000,13.35980,4.08269
E01003252,11.41550,3.00000,16.92930,6.54499
E01003253,18.26780,4.00000,25.28480,11.09420
E01003254,11.11670,3.00000,20.13930,1.99341
E01003255,18.97210,4.00000,23.18420,12.57140
E01003256,15.44360,4.00000,18.63590,11.80500
E01003257,12.29750,3.00000,21.26650,6.70412
E01003258,6.07771,2.00000,8.93384,3.75115
E01003259,9.01367,2.00000,18.91490,2.86605
E01003260,8.00508,2.00000,16.32190,3.64611
E01003261,13.53100,3.00000,18.77400,11.21540
E01003262,11.58780,3.00000,17.04120,9.61979
E01003263,13.92150,3.00000,21.61250,2.59653
E01003264,14.24130,3.00000,19.01980,3.42594
E01003265,13.90170,3.00000,21.54090,5.36749
E01003266,7.17150,2.00000,13.06820,5.42492
E01003267,5.43140,2.00000,10.54740,0.00000
E01003268,6.94463,2.00000,12.24710,0.00000
E01003269,6.04856,2.00000,12.11030,1.83867
E01003270,4.45343,1b,10.95450,1.90120
E01003271,4.37984,1b,11.31830,1.84435
E01003272,15.86810,4.00000,19.88220,7.16917
E01003273,17.87710,4.00000,39.85150,5.32559
E01003274,13.78060,3.00000,22.44710,10.64370
E01003275,7.15410,2.00000,13.17060,2.04523
E01003276,10.47730,3.00000,18.96600,3.59858
E01003277,16.56740,4.00000,26.42960,9.46430
E01003278,30.09240,6a,42.51620,13.56840
E01003279,18.55390,4.00000,34.18660,9.44470
E01003280,9.66852,2.00000,13.18560,4.38619
E01003281,9.32453,2.00000,12.93700,4.02427
E01003282,13.65840,3.00000,25.69710,7.79781
E01003283,9.86484,2.00000,16.91500,6.07640
E01003284,9.34675,2.00000,14.09610,5.88210
E01003285,11.42040,3.00000,14.01850,1.60759
E01003286,11.69370,3.00000,14.91450,6.82118
E01003287,11.41320,3.00000,14.77480,9.43589
E01003288,34.20660,6a,51.72180,6.62025
E01003290,15.09350,4.00000,23.05290,10.96120
E01003291,17.88380,4.00000,26.44850,9.58652
E01003292,12.22330,3.00000,13.39770,10.25430
E01003293,14.37570,3.00000,19.01160,10.95510
E01003295,11.51500,3.00000,14.10760,7.42853
E01003296,43.34840,6b,68.72710,17.33390
E01003297,1.97711,1a,7.19940,0.00000
E01003298,4.20951,1b,11.40650,2.04271
E01003299,32.89350,6a,48.63340,25.58040
E01003300,18.79930,4.00000,33.91110,10.10770
E01003301,17.10610,4.00000,44.77440,0.00000
E01003302,8.76019,2.00000,19.38030,2.37436
E01003303,35.49710,6a,52.96840,18.41200
E01003304,30.01780,6a,43.48740,21.99900
E01003305,9.80878,2.00000,18.07830,1.80765
E01003307,5.48879,2.00000,13.04730,2.43247
E01003308,11.03080,3.00000,17.67890,5.50295
E01003309,12.36920,3.00000,15.94000,9.56287
E01003310,16.36860,4.00000,21.99910,10.73950
E01003311,5.75959,2.00000,9.11979,4.53637
E01003312,5.94647,2.00000,10.41950,2.06974
E01003313,7.63834,2.00000,17.38950,2.19546
E01003314,7.41916,2.00000,9.05855,4.77316
E01003315,15.82320,4.00000,20.37830,12.77140
E01003316,8.61095,2.00000,15.29390,4.66359
E01003317,16.22030,4.00000,30.14880,7.91695
E01003318,26.37360,6a,35.09010,1.85707
E01003319,21.37320,5.00000,30.58270,8.82073
E01003320,6.65121,2.00000,11.76900,2.31792
E01003321,19.40350,4.00000,24.41740,15.75550
E01003322,13.47770,3.00000,24.09570,8.51645
E01003323,11.97130,3.00000,18.46870,2.95149
E01003324,24.55400,5.00000,29.80790,15.76110
E01003325,19.52590,4.00000,30.73090,11.54420
E01003326,11.30010,3.00000,17.12350,4.76756
E01003327,18.95430,4.00000,25.37720,13.32300
E01003328,19.72740,4.00000,26.33380,11.97100
E01003329,13.48100,3.00000,22.19730,4.58272
E01003330,6.51841,2.00000,13.12150,0.00000
E01003331,13.69350,3.00000,17.38530,6.13752
E01003332,5.94925,2.00000,15.02170,0.00000
E01003333,7.60953,2.00000,11.01370,4.45215
E01003334,20.73480,5.00000,25.65750,14.03100
E01003335,12.98880,3.00000,18.37630,4.64994
E01003336,14.86870,3.00000,17.88220,6.97024
E01003337,13.05470,3.00000,19.66260,7.87054
E01003338,29.66020,6a,38.80850,22.16090
E01003339,24.25910,5.00000,36.31450,2.15830
E01003340,33.17250,6a,47.88830,25.78370
E01003341,18.16920,4.00000,28.43700,8.29067
E01003342,16.58930,4.00000,22.33060,3.73019
E01003343,15.79200,4.00000,21.82980,9.17955
E01003344,17.34810,4.00000,20.76960,13.69420
E01003345,17.38220,4.00000,20.92780,11.13760
E01003346,3.97314,1b,6.10832,0.00000
E01003347,4.44020,1b,5.23411,2.89642
E01003348,7.65764,2.00000,17.13860,1.50263
E01003349,12.39810,3.00000,16.61480,8.85674
E01003350,3.14528,1b,4.98451,0.00000
E01003351,5.52452,2.00000,9.61568,3.64956
E01003352,13.35530,3.00000,18.12170,8.97565
E01003353,7.83899,2.00000,14.44080,3.16602
E01003354,3.63078,1b,9.17563,0.00000
E01003355,25.44020,6a,36.49360,19.26560
E01003356,13.10630,3.00000,41.26750,2.01015
E01003357,15.48160,4.00000,27.64890,4.20859
E01003358,36.25750,6a,44.07590,19.26660
E01003359,14.76250,3.00000,20.99580,12.29180
E01003360,18.98160,4.00000,23.23400,14.33350
E01003361,7.45239,2.00000,9.12972,6.37216
E01003362,3.71779,1b,8.62081,0.00000
E01003363,5.49373,2.00000,11.36190,0.00000
E01003364,4.02379,1b,6.56098,2.50849
E01003365,12.25740,3.00000,20.60320,6.21779
E01003366,8.68426,2.00000,20.68730,0.00000
E01003367,15.04270,4.00000,24.39400,0.00000
E01003368,9.05606,2.00000,14.98580,2.58849
E01003369,19.90080,4.00000,23.08960,15.23830
E01003370,19.79090,4.00000,27.53100,12.83790
E01003371,14.62250,3.00000,22.00900,7.68686
E01003372,11.30620,3.00000,15.04480,7.36796
E01003373,7.48357,2.00000,12.27640,5.64878
E01003374,11.83880,3.00000,18.94560,4.51638
E01003375,7.83687,2.00000,17.25440,0.00000
E01003376,5.64445,2.00000,7.26613,4.18973
E01003377,7.18775,2.00000,11.19000,4.51677
E01003378,8.62600,2.00000,14.90640,2.22523
E01003379,14.43970,3.00000,19.29550,9.05311
E01003380,8.28846,2.00000,11.90410,1.99297
E01003381,19.92700,4.00000,25.33270,13.85640
E01003382,13.76530,3.00000,20.17250,4.62507
E01003383,37.35320,6a,47.87970,20.76190
E01003384,35.70110,6a,44.57030,17.95800
E01003385,16.91430,4.00000,29.58030,5.82940
E01003386,12.80650,3.00000,17.26720,7.47927
E01003387,9.23468,2.00000,13.82680,6.51605
E01003388,16.99480,4.00000,21.33740,13.83830
E01003389,13.68580,3.00000,20.73260,6.01093
E01003390,17.75370,4.00000,21.92620,13.76090
E01003391,7.98264,2.00000,9.65089,3.39719
E01003392,13.24690,3.00000,19.42720,3.17284
E01003393,14.78460,3.00000,21.42860,10.63670
E01003394,8.76462,2.00000,14.27140,5.39166
E01003395,5.47662,2.00000,11.17220,2.83331
E01003396,17.29580,4.00000,26.44170,12.84950
E01003397,11.25210,3.00000,16.72110,5.93669
E01003398,5.31892,2.00000,9.07861,2.58987
E01003399,11.33750,3.00000,19.21450,4.80917
E01003400,33.31280,6a,53.76930,3.92259
E01003401,32.87550,6a,47.95670,7.85780
E01003402,35.69900,6a,45.01450,24.09360
E01003403,14.65140,3.00000,35.33430,2.68844
E01003404,8.77915,2.00000,30.19830,3.63048
E01003405,8.72040,2.00000,20.23650,2.13400
E01003406,4.99712,1b,13.27000,0.00000
E01003407,6.25572,2.00000,11.50020,2.23233
E01003408,7.14678,2.00000,12.83360,0.00000
E01003409,12.88000,3.00000,22.03950,3.14986
E01003410,4.68962,1b,7.35854,2.54931
E01003411,8.42354,2.00000,13.17010,4.76003
E01003412,7.83577,2.00000,11.62130,0.00000
E01003413,6.36644,2.00000,13.21620,0.00000
E01003414,7.21815,2.00000,11.88920,2.12226
E01003415,7.99296,2.00000,9.93112,0.00000
E01003416,4.25006,1b,9.12455,0.00000
E01003417,5.57126,2.00000,11.94360,0.00000
E01003418,3.34478,1b,5.89020,0.00000
E01003419,2.12670,1a,5.61371,0.00000
E01003420,4.12135,1b,8.94318,0.00000
E01003421,4.15220,1b,6.82826,0.00000
E01003422,4.62291,1b,7.18972,0.00000
E01003423,9.53741,2.00000,14.28090,3.56843
E01003424,6.45468,2.00000,14.09370,2.28278
E01003425,9.45613,2.00000,26.45630,3.64892
E01003426,19.60700,4.00000,30.34320,5.13636
E01003427,21.28060,5.00000,38.94700,5.99979
E01003428,10.27270,3.00000,41.60740,0.82143
E01003429,3.24513,1b,6.52072,0.00000
E01003430,5.69410,2.00000,8.35512,2.21472
E01003431,6.36314,2.00000,7.58019,4.45067
E01003432,3.28533,1b,7.55171,0.00000
E01003433,7.02112,2.00000,9.53523,1.87695
E01003434,5.49733,2.00000,8.22650,2.82557
E01003435,5.77996,2.00000,15.49890,2.06725
E01003436,6.70493,2.00000,12.57470,0.00000
E01003437,5.86911,2.00000,10.22280,2.92309
E01003438,8.94532,2.00000,12.96510,5.20897
E01003439,18.55060,4.00000,35.22770,5.39321
E01003440,8.36575,2.00000,18.47560,2.96329
E01003441,8.32926,2.00000,13.90100,1.92171
E01003442,8.01111,2.00000,19.89030,2.72622
E01003443,17.44820,4.00000,22.70800,12.29310
E01003444,13.27410,3.00000,20.60090,3.26043
E01003445,6.61758,2.00000,16.89820,0.00000
E01003446,21.26990,5.00000,24.72530,16.39120
E01003447,6.35632,2.00000,18.59050,0.00000
E01003448,7.52996,2.00000,12.29090,4.71297
E01003449,6.85918,2.00000,13.99550,1.38876
E01003450,9.92658,2.00000,12.60570,6.62537
E01003451,6.56381,2.00000,12.15090,0.00000
E01003452,8.20617,2.00000,12.26910,3.66707
E01003453,13.94370,3.00000,30.89200,1.41373
E01003454,18.84450,4.00000,36.90910,6.36452
E01003455,2.81533,1b,8.24555,0.00000
E01003456,37.58460,6a,54.11030,28.15010
E01003457,9.78008,2.00000,32.67840,5.20964
E01003458,9.69461,2.00000,16.23570,5.25215
E01003459,12.25690,3.00000,18.68390,3.15540
E01003460,1.15624,1a,9.15361,0.00000
E01003461,15.04460,4.00000,30.85400,2.55825
E01003462,2.39774,1a,12.45980,0.00000
E01003463,3.03817,1b,5.42562,0.00000
E01003464,3.22688,1b,5.89790,0.00000
E01003465,4.60562,1b,24.82530,0.00000
E01003466,6.31772,2.00000,13.18480,2.62112
E01003467,4.29369,1b,12.89720,0.00000
E01003468,5.13388,2.00000,8.66556,0.00000
E01003469,7.42762,2.00000,13.10470,3.29000
E01003470,9.13270,2.00000,12.14620,6.16324
E01003471,10.62040,3.00000,21.41410,2.79414
E01003472,7.95835,2.00000,9.07020,7.03211
E01003473,8.69213,2.00000,12.36550,4.36969
E01003474,5.25547,2.00000,10.94560,0.00000
E01003475,7.37352,2.00000,12.53480,0.00000
E01003476,14.45730,3.00000,26.36980,7.64449
E01003477,8.25880,2.00000,9.12332,7.36800
E01003478,8.95860,2.00000,19.11210,0.00000
E01003479,4.70753,1b,9.41316,2.20349
E01003480,11.42850,3.00000,15.29710,6.61808
E01003481,8.92584,2.00000,17.73110,2.04607
E01003482,4.15393,1b,17.63210,0.00000
E01003483,3.34734,1b,6.78945,0.00000
E01003484,6.39175,2.00000,12.61570,3.34163
E01003485,4.60985,1b,6.74417,3.22500
E01003486,12.37450,3.00000,17.37570,5.89409
E01003487,9.19224,2.00000,14.88400,2.02905
E01003488,13.02990,3.00000,19.51100,5.87927
E01003489,19.62770,4.00000,23.16040,14.82960
E01003490,13.60290,3.00000,21.10570,6.46899
E01003491,20.18820,5.00000,23.85910,14.08320
E01003492,15.42530,4.00000,20.61750,9.14020
E01003493,13.92540,3.00000,23.84520,8.79765
E01003494,9.82311,2.00000,20.80370,3.91031
E01003495,6.40517,2.00000,9.84467,2.43186
E01003496,19.67100,4.00000,29.68200,2.28293
E01003497,11.22430,3.00000,30.13720,2.00926
E01003498,8.73607,2.00000,20.13100,2.59020
E01003499,16.09560,4.00000,20.14080,12.29100
E01003500,12.17320,3.00000,32.20890,0.00000
E01003501,11.62610,3.00000,18.35260,2.61860
E01003502,20.87840,5.00000,28.32420,14.37830
E01003503,24.54240,5.00000,33.57040,13.93880
E01003506,9.13872,2.00000,11.49470,7.26343
E01003507,16.36140,4.00000,20.03650,13.91010
E01003508,11.00320,3.00000,19.76720,4.01708
E01003509,12.94880,3.00000,16.55150,11.10990
E01003511,5.39377,2.00000,7.27629,1.91624
E01003512,11.36880,3.00000,14.62690,6.89156
E01003513,4.65631,1b,6.51993,1.99359
E01003514,6.13672,2.00000,11.26360,0.00000
E01003515,10.85450,3.00000,18.73520,1.89997
